dataset,id,dataset_url,omicsdi_url,omicsdi_api_url,local_path
metabolights,MTBLS87,http://www.ebi.ac.uk/metabolights/MTBLS87,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS87,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS87.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS87
metabolights,MTBLS12,http://www.ebi.ac.uk/metabolights/MTBLS12,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS12,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS12.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS12
metabolights,MTBLS131,http://www.ebi.ac.uk/metabolights/MTBLS131,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS131,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS131.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS131
metabolights,MTBLS178,http://www.ebi.ac.uk/metabolights/MTBLS178,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS178,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS178.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS178
metabolights,MTBLS40,http://www.ebi.ac.uk/metabolights/MTBLS40,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS40,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS40.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS40
metabolights,MTBLS39,http://www.ebi.ac.uk/metabolights/MTBLS39,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS39,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS39.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS39
metabolights,MTBLS45,http://www.ebi.ac.uk/metabolights/MTBLS45,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS45,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS45.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS45
metabolights,MTBLS38,http://www.ebi.ac.uk/metabolights/MTBLS38,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS38,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS38.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS38
metabolights,MTBLS23,http://www.ebi.ac.uk/metabolights/MTBLS23,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS23,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS23.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS23
metabolights,MTBLS22,http://www.ebi.ac.uk/metabolights/MTBLS22,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS22,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS22.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS22
metabolights,MTBLS147,http://www.ebi.ac.uk/metabolights/MTBLS147,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS147,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS147.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS147
metabolights,MTBLS162,http://www.ebi.ac.uk/metabolights/MTBLS162,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS162,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS162.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS162
metabolights,MTBLS154,http://www.ebi.ac.uk/metabolights/MTBLS154,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS154,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS154.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS154
metabolights,MTBLS144,http://www.ebi.ac.uk/metabolights/MTBLS144,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS144,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS144.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS144
metabolights,MTBLS74,http://www.ebi.ac.uk/metabolights/MTBLS74,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS74,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS74.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS74
metabolights,MTBLS3,http://www.ebi.ac.uk/metabolights/MTBLS3,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS3,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS3.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS3
metabolights,MTBLS25,http://www.ebi.ac.uk/metabolights/MTBLS25,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS25,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS25.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS25
metabolights,MTBLS208,http://www.ebi.ac.uk/metabolights/MTBLS208,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS208,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS208.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS208
metabolights,MTBLS191,http://www.ebi.ac.uk/metabolights/MTBLS191,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS191,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS191.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS191
metabolights,MTBLS95,http://www.ebi.ac.uk/metabolights/MTBLS95,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS95,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS95.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS95
metabolights,MTBLS67,http://www.ebi.ac.uk/metabolights/MTBLS67,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS67,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS67.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS67
metabolights,MTBLS187,http://www.ebi.ac.uk/metabolights/MTBLS187,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS187,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS187.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS187
metabolights,MTBLS1,http://www.ebi.ac.uk/metabolights/MTBLS1,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS1,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS1.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS1
metabolights,MTBLS17,http://www.ebi.ac.uk/metabolights/MTBLS17,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS17,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS17.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS17
metabolights,MTBLS253,http://www.ebi.ac.uk/metabolights/MTBLS253,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS253,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS253.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS253
metabolights,MTBLS134,http://www.ebi.ac.uk/metabolights/MTBLS134,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS134,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS134.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS134
metabolights,MTBLS265,http://www.ebi.ac.uk/metabolights/MTBLS265,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS265,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS265.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS265
metabolights,MTBLS266,http://www.ebi.ac.uk/metabolights/MTBLS266,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS266,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS266.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS266
metabolights,MTBLS295,http://www.ebi.ac.uk/metabolights/MTBLS295,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS295,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS295.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS295
metabolights,MTBLS215,http://www.ebi.ac.uk/metabolights/MTBLS215,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS215,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS215.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS215
metabolights,MTBLS172,http://www.ebi.ac.uk/metabolights/MTBLS172,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS172,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS172.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS172
metabolights,MTBLS303,http://www.ebi.ac.uk/metabolights/MTBLS303,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS303,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS303.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS303
metabolights,MTBLS273,http://www.ebi.ac.uk/metabolights/MTBLS273,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS273,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS273.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS273
metabolights,MTBLS228,http://www.ebi.ac.uk/metabolights/MTBLS228,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS228,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS228.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS228
metabolights,MTBLS149,http://www.ebi.ac.uk/metabolights/MTBLS149,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS149,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS149.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS149
metabolights,MTBLS226,http://www.ebi.ac.uk/metabolights/MTBLS226,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS226,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS226.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS226
metabolights,MTBLS287,http://www.ebi.ac.uk/metabolights/MTBLS287,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS287,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS287.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS287
metabolights,MTBLS289,http://www.ebi.ac.uk/metabolights/MTBLS289,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS289,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS289.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS289
metabolights,MTBLS174,http://www.ebi.ac.uk/metabolights/MTBLS174,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS174,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS174.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS174
metabolights,MTBLS278,http://www.ebi.ac.uk/metabolights/MTBLS278,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS278,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS278.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS278
metabolights,MTBLS270,http://www.ebi.ac.uk/metabolights/MTBLS270,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS270,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS270.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS270
metabolights,MTBLS168,http://www.ebi.ac.uk/metabolights/MTBLS168,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS168,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS168.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS168
metabolights,MTBLS173,http://www.ebi.ac.uk/metabolights/MTBLS173,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS173,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS173.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS173
metabolights,MTBLS120,http://www.ebi.ac.uk/metabolights/MTBLS120,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS120,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS120.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS120
metabolights,MTBLS267,http://www.ebi.ac.uk/metabolights/MTBLS267,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS267,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS267.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS267
metabolights,MTBLS263,http://www.ebi.ac.uk/metabolights/MTBLS263,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS263,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS263.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS263
metabolights,MTBLS196,http://www.ebi.ac.uk/metabolights/MTBLS196,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS196,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS196.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS196
metabolights,MTBLS132,http://www.ebi.ac.uk/metabolights/MTBLS132,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS132,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS132.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS132
metabolights,MTBLS279,http://www.ebi.ac.uk/metabolights/MTBLS279,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS279,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS279.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS279
metabolights,MTBLS233,http://www.ebi.ac.uk/metabolights/MTBLS233,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS233,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS233.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS233
metabolights,MTBLS210,http://www.ebi.ac.uk/metabolights/MTBLS210,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS210,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS210.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS210
metabolights,MTBLS315,http://www.ebi.ac.uk/metabolights/MTBLS315,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS315,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS315.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS315
metabolights,MTBLS281,http://www.ebi.ac.uk/metabolights/MTBLS281,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS281,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS281.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS281
metabolights,MTBLS307,http://www.ebi.ac.uk/metabolights/MTBLS307,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS307,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS307.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS307
metabolights,MTBLS229,http://www.ebi.ac.uk/metabolights/MTBLS229,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS229,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS229.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS229
metabolights,MTBLS264,http://www.ebi.ac.uk/metabolights/MTBLS264,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS264,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS264.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS264
metabolights,MTBLS293,http://www.ebi.ac.uk/metabolights/MTBLS293,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS293,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS293.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS293
metabolights,MTBLS133,http://www.ebi.ac.uk/metabolights/MTBLS133,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS133,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS133.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS133
metabolights,MTBLS288,http://www.ebi.ac.uk/metabolights/MTBLS288,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS288,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS288.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS288
metabolights,MTBLS197,http://www.ebi.ac.uk/metabolights/MTBLS197,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS197,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS197.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS197
metabolights,MTBLS276,http://www.ebi.ac.uk/metabolights/MTBLS276,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS276,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS276.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS276
metabolights,MTBLS282,http://www.ebi.ac.uk/metabolights/MTBLS282,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS282,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS282.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS282
metabolights,MTBLS234,http://www.ebi.ac.uk/metabolights/MTBLS234,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS234,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS234.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS234
metabolights,MTBLS286,http://www.ebi.ac.uk/metabolights/MTBLS286,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS286,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS286.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS286
metabolights,MTBLS235,http://www.ebi.ac.uk/metabolights/MTBLS235,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS235,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS235.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS235
metabolights,MTBLS280,http://www.ebi.ac.uk/metabolights/MTBLS280,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS280,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS280.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS280
metabolights,MTBLS320,http://www.ebi.ac.uk/metabolights/MTBLS320,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS320,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS320.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS320
metabolights,MTBLS160,http://www.ebi.ac.uk/metabolights/MTBLS160,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS160,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS160.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS160
metabolights,MTBLS368,http://www.ebi.ac.uk/metabolights/MTBLS368,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS368,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS368.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS368
metabolights,MTBLS321,http://www.ebi.ac.uk/metabolights/MTBLS321,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS321,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS321.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS321
metabolights,MTBLS354,http://www.ebi.ac.uk/metabolights/MTBLS354,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS354,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS354.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS354
metabolights,MTBLS333,http://www.ebi.ac.uk/metabolights/MTBLS333,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS333,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS333.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS333
metabolights,MTBLS319,http://www.ebi.ac.uk/metabolights/MTBLS319,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS319,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS319.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS319
metabolights,MTBLS98,http://www.ebi.ac.uk/metabolights/MTBLS98,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS98,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS98.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS98
metabolights,MTBLS341,http://www.ebi.ac.uk/metabolights/MTBLS341,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS341,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS341.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS341
metabolights,MTBLS336,http://www.ebi.ac.uk/metabolights/MTBLS336,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS336,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS336.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS336
metabolights,MTBLS216,http://www.ebi.ac.uk/metabolights/MTBLS216,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS216,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS216.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS216
metabolights,MTBLS385,http://www.ebi.ac.uk/metabolights/MTBLS385,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS385,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS385.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS385
metabolights,MTBLS198,http://www.ebi.ac.uk/metabolights/MTBLS198,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS198,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS198.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS198
metabolights,MTBLS327,http://www.ebi.ac.uk/metabolights/MTBLS327,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS327,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS327.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS327
metabolights,MTBLS240,http://www.ebi.ac.uk/metabolights/MTBLS240,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS240,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS240.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS240
metabolights,MTBLS340,http://www.ebi.ac.uk/metabolights/MTBLS340,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS340,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS340.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS340
metabolights,MTBLS189,http://www.ebi.ac.uk/metabolights/MTBLS189,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS189,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS189.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS189
metabolights,MTBLS277,http://www.ebi.ac.uk/metabolights/MTBLS277,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS277,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS277.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS277
metabolights,MTBLS247,http://www.ebi.ac.uk/metabolights/MTBLS247,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS247,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS247.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS247
metabolights,MTBLS414,http://www.ebi.ac.uk/metabolights/MTBLS414,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS414,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS414.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS414
metabolights,MTBLS419,http://www.ebi.ac.uk/metabolights/MTBLS419,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS419,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS419.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS419
metabolights,MTBLS237,http://www.ebi.ac.uk/metabolights/MTBLS237,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS237,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS237.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS237
metabolights,MTBLS185,http://www.ebi.ac.uk/metabolights/MTBLS185,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS185,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS185.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS185
metabolights,MTBLS256,http://www.ebi.ac.uk/metabolights/MTBLS256,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS256,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS256.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS256
metabolights,MTBLS209,http://www.ebi.ac.uk/metabolights/MTBLS209,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS209,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS209.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS209
metabolights,MTBLS164,http://www.ebi.ac.uk/metabolights/MTBLS164,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS164,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS164.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS164
metabolights,MTBLS227,http://www.ebi.ac.uk/metabolights/MTBLS227,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS227,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS227.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS227
metabolights,MTBLS427,http://www.ebi.ac.uk/metabolights/MTBLS427,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS427,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS427.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS427
metabolights,MTBLS298,http://www.ebi.ac.uk/metabolights/MTBLS298,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS298,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS298.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS298
metabolights,MTBLS364,http://www.ebi.ac.uk/metabolights/MTBLS364,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS364,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS364.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS364
metabolights,MTBLS27,http://www.ebi.ac.uk/metabolights/MTBLS27,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS27,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS27.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS27
metabolights,MTBLS374,http://www.ebi.ac.uk/metabolights/MTBLS374,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS374,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS374.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS374
metabolights,MTBLS242,http://www.ebi.ac.uk/metabolights/MTBLS242,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS242,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS242.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS242
metabolights,MTBLS335,http://www.ebi.ac.uk/metabolights/MTBLS335,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS335,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS335.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS335
